Frame 0
Frame 2
Iteration 1: Reprojection Error: 0.4808, Photometric Error: 0.5026
Iteration 2: Reprojection Error: 0.4854, Photometric Error: 0.5004
Iteration 3: Reprojection Error: 0.4858, Photometric Error: 0.4955
Iteration 4: Reprojection Error: 0.4827, Photometric Error: 0.504
Iteration 5: Reprojection Error: 0.4876, Photometric Error: 0.4973
Iteration 6: Reprojection Error: 0.4852, Photometric Error: 0.5013
Iteration 7: Reprojection Error: 0.4842, Photometric Error: 0.4958
Iteration 8: Reprojection Error: 0.4855, Photometric Error: 0.4991
Iteration 9: Reprojection Error: 0.4842, Photometric Error: 0.5001
Iteration 10: Reprojection Error: 0.4836, Photometric Error: 0.4962
Iteration 11: Reprojection Error: 0.4862, Photometric Error: 0.495
Iteration 12: Reprojection Error: 0.4885, Photometric Error: 0.5039
Iteration 13: Reprojection Error: 0.4863, Photometric Error: 0.5029
Iteration 14: Reprojection Error: 0.488, Photometric Error: 0.4992
Iteration 15: Reprojection Error: 0.48, Photometric Error: 0.495
Iteration 16: Reprojection Error: 0.4849, Photometric Error: 0.501
Iteration 17: Reprojection Error: 0.4851, Photometric Error: 0.5033
Iteration 18: Reprojection Error: 0.481, Photometric Error: 0.4985
Iteration 19: Reprojection Error: 0.4836, Photometric Error: 0.4977
Iteration 20: Reprojection Error: 0.4814, Photometric Error: 0.502
Iteration 21: Reprojection Error: 0.4898, Photometric Error: 0.4976
Iteration 22: Reprojection Error: 0.4863, Photometric Error: 0.4965
Iteration 23: Reprojection Error: 0.4854, Photometric Error: 0.4962
Iteration 24: Reprojection Error: 0.4804, Photometric Error: 0.5002
Iteration 25: Reprojection Error: 0.4815, Photometric Error: 0.4956
Iteration 26: Reprojection Error: 0.484, Photometric Error: 0.4986
Iteration 27: Reprojection Error: 0.4805, Photometric Error: 0.5034
Iteration 28: Reprojection Error: 0.4872, Photometric Error: 0.496
Iteration 29: Reprojection Error: 0.485, Photometric Error: 0.5049
Iteration 30: Reprojection Error: 0.4815, Photometric Error: 0.5033
Iteration 31: Reprojection Error: 0.4882, Photometric Error: 0.4993
Iteration 32: Reprojection Error: 0.4875, Photometric Error: 0.4976
Iteration 33: Reprojection Error: 0.4801, Photometric Error: 0.4998
Iteration 34: Reprojection Error: 0.4811, Photometric Error: 0.4985
Iteration 35: Reprojection Error: 0.4833, Photometric Error: 0.5022
Iteration 36: Reprojection Error: 0.4899, Photometric Error: 0.5025
Iteration 37: Reprojection Error: 0.4858, Photometric Error: 0.4956
Iteration 38: Reprojection Error: 0.4812, Photometric Error: 0.5023
Iteration 39: Reprojection Error: 0.4896, Photometric Error: 0.498
Iteration 40: Reprojection Error: 0.4836, Photometric Error: 0.505
Iteration 41: Reprojection Error: 0.4835, Photometric Error: 0.5028
Iteration 42: Reprojection Error: 0.4893, Photometric Error: 0.5018
Iteration 43: Reprojection Error: 0.4852, Photometric Error: 0.4987
Iteration 44: Reprojection Error: 0.4884, Photometric Error: 0.4976
Iteration 45: Reprojection Error: 0.4853, Photometric Error: 0.5032
Iteration 46: Reprojection Error: 0.4814, Photometric Error: 0.4987
Iteration 47: Reprojection Error: 0.4856, Photometric Error: 0.4978
Iteration 48: Reprojection Error: 0.4832, Photometric Error: 0.497
Iteration 49: Reprojection Error: 0.4864, Photometric Error: 0.4959
Iteration 50: Reprojection Error: 0.4837, Photometric Error: 0.5014
Iteration 51: Reprojection Error: 0.4884, Photometric Error: 0.5031
Iteration 52: Reprojection Error: 0.4896, Photometric Error: 0.4995
Iteration 53: Reprojection Error: 0.4863, Photometric Error: 0.5017
Iteration 54: Reprojection Error: 0.4826, Photometric Error: 0.502
Iteration 55: Reprojection Error: 0.482, Photometric Error: 0.4969
Iteration 56: Reprojection Error: 0.4893, Photometric Error: 0.5025
Iteration 57: Reprojection Error: 0.4878, Photometric Error: 0.5044
Iteration 58: Reprojection Error: 0.4862, Photometric Error: 0.4972
Iteration 59: Reprojection Error: 0.4828, Photometric Error: 0.5005
Iteration 60: Reprojection Error: 0.4888, Photometric Error: 0.5032
Iteration 61: Reprojection Error: 0.4829, Photometric Error: 0.4961
Iteration 62: Reprojection Error: 0.4808, Photometric Error: 0.5002
Iteration 63: Reprojection Error: 0.4804, Photometric Error: 0.5048
Iteration 64: Reprojection Error: 0.486, Photometric Error: 0.4966
Iteration 65: Reprojection Error: 0.4865, Photometric Error: 0.4982
Iteration 66: Reprojection Error: 0.4877, Photometric Error: 0.504
Iteration 67: Reprojection Error: 0.4802, Photometric Error: 0.4955
Iteration 68: Reprojection Error: 0.4818, Photometric Error: 0.499
Iteration 69: Reprojection Error: 0.4862, Photometric Error: 0.4957
Iteration 70: Reprojection Error: 0.4854, Photometric Error: 0.4953
Iteration 71: Reprojection Error: 0.4802, Photometric Error: 0.5037
Iteration 72: Reprojection Error: 0.4814, Photometric Error: 0.5025
Iteration 73: Reprojection Error: 0.4842, Photometric Error: 0.5036
